0.242060 -45.210167 -45.210167 2 1 0
0.240903 -45.310160 -45.310160 2 1 0
0.239740 -45.410153 -45.410153 2 1 0
0.238573 -45.510146 -45.510146 2 1 0
0.237400 -45.610139 -45.610139 2 1 0
0.236224 -45.710133 -45.710133 2 1 0
0.235044 -45.810126 -45.810126 2 1 0
0.233860 -45.910118 -45.910118 2 1 0
0.232673 -46.010111 -46.010111 2 1 0
0.231482 -46.110104 -46.110104 2 1 0
0.230288 -46.210097 -46.210097 2 1 0
0.229092 -46.310090 -46.310090 2 1 0
0.227894 -46.410083 -46.410083 2 1 0
0.226693 -46.510076 -46.510076 2 1 0
0.225490 -46.610068 -46.610068 2 1 0
0.224285 -46.710061 -46.710061 2 1 0
0.223079 -46.810054 -46.810054 2 1 0
0.221872 -46.910046 -46.910046 2 1 0
0.220663 -47.010039 -47.010039 2 1 0
0.219454 -47.110032 -47.110032 2 1 0
0.218244 -47.210024 -47.210024 2 1 0
0.217033 -47.310017 -47.310017 2 1 0
0.215823 -47.410010 -47.410010 2 1 0
0.214612 -47.510002 -47.510002 2 1 0
0.213401 -47.609995 -47.609995 2 1 0
0.212191 -47.709988 -47.709988 2 1 0
0.210982 -47.809980 -47.809980 2 1 0
0.209773 -47.909973 -47.909973 2 1 0
0.208565 -48.009966 -48.009966 2 1 0
0.207359 -48.109959 -48.109959 2 1 0
0.206153 -48.209951 -48.209951 2 1 0
0.204950 -48.309944 -48.309944 2 1 0
0.203748 -48.409937 -48.409937 2 1 0
0.202547 -48.509930 -48.509930 2 1 0
0.201349 -48.609922 -48.609922 2 1 0
0.200153 -48.709915 -48.709915 2 1 0
0.198960 -48.809908 -48.809908 2 1 0
0.197769 -48.909901 -48.909901 2 1 0
0.196580 -49.009894 -49.009894 2 1 0
0.195395 -49.109887 -49.109887 2 1 0
0.194213 -49.209880 -49.209880 2 1 0
0.193033 -49.309873 -49.309873 2 1 0
0.191858 -49.409866 -49.409866 2 1 0
0.190685 -49.509859 -49.509859 2 1 0
0.189517 -49.609852 -49.609852 2 1 0
0.188352 -49.709846 -49.709846 2 1 0
0.187191 -49.809839 -49.809839 2 1 0
0.186034 -49.909832 -49.909832 2 1 0
0.184881 -50.009826 -50.009826 2 1 0
0.183733 -50.109819 -50.109819 2 1 0
0.182590 -50.209812 -50.209812 2 1 0
0.181451 -50.309806 -50.309806 2 1 0
0.180316 -50.409799 -50.409799 2 1 0
0.179187 -50.509793 -50.509793 2 1 0
0.178063 -50.609787 -50.609787 2 1 0
0.176944 -50.709781 -50.709781 2 1 0
0.175830 -50.809774 -50.809774 2 1 0
0.174722 -50.909768 -50.909768 2 1 0
0.173619 -51.009762 -51.009762 2 1 0
0.172523 -51.109756 -51.109756 2 1 0
0.171432 -51.209750 -51.209750 2 1 0
0.170347 -51.309744 -51.309744 2 1 0
0.169268 -51.409738 -51.409738 2 1 0
0.168195 -51.509733 -51.509733 2 1 0
0.167128 -51.609727 -51.609727 2 1 0
0.166069 -51.709721 -51.709721 2 1 0
0.165015 -51.809716 -51.809716 2 1 0
0.163969 -51.909710 -51.909710 2 1 0
0.162929 -52.009705 -52.009705 2 1 0
0.161896 -52.109700 -52.109700 2 1 0
0.160870 -52.209694 -52.209694 2 1 0
0.159852 -52.309689 -52.309689 2 1 0
0.158841 -52.409684 -52.409684 2 1 0
0.157837 -52.509679 -52.509679 2 1 0
0.156840 -52.609674 -52.609674 2 1 0
0.155852 -52.709669 -52.709669 2 1 0
0.154871 -52.809664 -52.809664 2 1 0
0.153898 -52.909660 -52.909660 2 1 0
0.152933 -53.009655 -53.009655 2 1 0
0.151976 -53.109651 -53.109651 2 1 0
0.151027 -53.209646 -53.209646 2 1 0
0.150087 -53.309642 -53.309642 2 1 0
0.149155 -53.409637 -53.409637 2 1 0
0.148232 -53.509633 -53.509633 2 1 0
0.147317 -53.609629 -53.609629 2 1 0
0.146411 -53.709625 -53.709625 2 1 0
0.145514 -53.809621 -53.809621 2 1 0
0.144627 -53.909617 -53.909617 2 1 0
0.143748 -54.009613 -54.009613 2 1 0
0.142878 -54.109609 -54.109609 2 1 0
0.142018 -54.209605 -54.209605 2 1 0
0.141168 -54.309602 -54.309602 2 1 0
0.140327 -54.409598 -54.409598 2 1 0
0.139495 -54.509595 -54.509595 2 1 0
0.138674 -54.609592 -54.609592 2 1 0
0.137862 -54.709588 -54.709588 2 1 0
0.137061 -54.809585 -54.809585 2 1 0
0.136270 -54.909582 -54.909582 2 1 0
0.135489 -55.009579 -55.009579 2 1 0
0.134719 -55.109576 -55.109576 2 1 0
0.133959 -55.209573 -55.209573 2 1 0
0.133210 -55.309570 -55.309570 2 1 0
0.132472 -55.409568 -55.409568 2 1 0
0.131744 -55.509565 -55.509565 2 1 0
0.131028 -55.609562 -55.609562 2 1 0
0.130323 -55.709560 -55.709560 2 1 0
0.129629 -55.809557 -55.809557 2 1 0
0.128947 -55.909555 -55.909555 2 1 0
0.128277 -56.009553 -56.009553 2 1 0
0.127618 -56.109551 -56.109551 2 1 0
0.126971 -56.209549 -56.209549 2 1 0
0.126336 -56.309547 -56.309547 2 1 0
0.125713 -56.409545 -56.409545 2 1 0
0.125103 -56.509543 -56.509543 2 1 0
0.124505 -56.609541 -56.609541 2 1 0
0.123920 -56.709539 -56.709539 2 1 0
0.123347 -56.809538 -56.809538 2 1 0
0.122788 -56.909536 -56.909536 2 1 0
0.122241 -57.009535 -57.009535 2 1 0
0.121708 -57.109533 -57.109533 2 1 0
0.121188 -57.209532 -57.209532 2 1 0
0.120682 -57.309531 -57.309531 2 1 0
0.120189 -57.409530 -57.409530 2 1 0
0.119711 -57.509528 -57.509528 2 1 0
0.119246 -57.609527 -57.609527 2 1 0
0.118796 -57.709526 -57.709526 2 1 0
0.118360 -57.809525 -57.809525 2 1 0
0.117939 -57.909525 -57.909525 2 1 0
0.117532 -58.009524 -58.009524 2 1 0
0.117141 -58.109523 -58.109523 2 1 0
0.116765 -58.209522 -58.209522 2 1 0
0.116404 -58.309522 -58.309522 2 1 0
0.116059 -58.409521 -58.409521 2 1 0
0.115730 -58.509520 -58.509520 2 1 0
0.115416 -58.609520 -58.609520 2 1 0
0.115119 -58.709520 -58.709520 2 1 0
0.114839 -58.809519 -58.809519 2 1 0
0.114575 -58.909519 -58.909519 2 1 0
0.114328 -59.009519 -59.009519 2 1 0
0.114098 -59.109518 -59.109518 2 1 0
0.113886 -59.209518 -59.209518 2 1 0
0.113692 -59.309518 -59.309518 2 1 0
0.113515 -59.409518 -59.409518 2 1 0
0.113357 -59.509518 -59.509518 2 1 0
0.113217 -59.609518 -59.609518 2 1 0
0.113096 -59.709518 -59.709518 2 1 0
0.112994 -59.809517 -59.809517 2 1 0
0.112911 -59.909517 -59.909517 2 1 0
0.112848 -60.009517 -60.009517 2 1 0
0.112805 -60.109517 -60.109517 2 1 0
0.112783 -60.209517 -60.209517 2 1 0
0.112779 -60.269489 -60.269489 2 1 0
0.112779 -60.269489 -60.269489 1 1 0
0.112789 -60.369489 -60.369489 1 1 0
0.112821 -60.469489 -60.469489 1 1 0
0.112874 -60.569489 -60.569489 1 1 0
0.112949 -60.669489 -60.669489 1 1 0
0.113047 -60.769489 -60.769489 1 1 0
0.113167 -60.869489 -60.869489 1 1 0
0.113309 -60.969489 -60.969489 1 1 0
0.113476 -61.069489 -61.069489 1 1 0
0.113666 -61.169488 -61.169488 1 1 0
0.113881 -61.269488 -61.269488 1 1 0
0.114120 -61.369488 -61.369488 1 1 0
0.114385 -61.469488 -61.469488 1 1 0
0.114675 -61.569487 -61.569487 1 1 0
0.114991 -61.669487 -61.669487 1 1 0
0.115334 -61.769486 -61.769486 1 1 0
0.115705 -61.869485 -61.869485 1 1 0
0.116102 -61.969485 -61.969485 1 1 0
0.116529 -62.069484 -62.069484 1 1 0
0.116984 -62.169483 -62.169483 1 1 0
0.117468 -62.269482 -62.269482 1 1 0
0.117983 -62.369480 -62.369480 1 1 0
0.118528 -62.469479 -62.469479 1 1 0
0.119104 -62.569477 -62.569477 1 1 0
0.119713 -62.669475 -62.669475 1 1 0
0.120354 -62.769473 -62.769473 1 1 0
0.121029 -62.869471 -62.869471 1 1 0
0.121737 -62.969469 -62.969469 1 1 0
0.122481 -63.069466 -63.069466 1 1 0
0.123260 -63.169463 -63.169463 1 1 0
0.124076 -63.269459 -63.269459 1 1 0
0.124929 -63.369456 -63.369456 1 1 0
0.125821 -63.469452 -63.469452 1 1 0
0.126752 -63.569448 -63.569448 1 1 0
0.127723 -63.669443 -63.669443 1 1 0
0.128735 -63.769438 -63.769438 1 1 0
0.129789 -63.869432 -63.869432 1 1 0
0.130887 -63.969426 -63.969426 1 1 0
0.132028 -64.069420 -64.069420 1 1 0
0.133216 -64.169413 -64.169413 1 1 0
0.134450 -64.269405 -64.269405 1 1 0
0.135732 -64.369397 -64.369397 1 1 0
0.137063 -64.469388 -64.469388 1 1 0
0.138445 -64.569379 -64.569379 1 1 0
0.139878 -64.669368 -64.669368 1 1 0
0.141366 -64.769357 -64.769357 1 1 0
0.142908 -64.869345 -64.869345 1 1 0
0.144506 -64.969333 -64.969333 1 1 0
0.146163 -65.069319 -65.069319 1 1 0
0.147880 -65.169304 -65.169304 1 1 0
0.149658 -65.269288 -65.269288 1 1 0
0.151501 -65.369271 -65.369271 1 1 0
0.153408 -65.469253 -65.469253 1 1 0
0.155383 -65.569234 -65.569234 1 1 0
0.157428 -65.669213 -65.669213 1 1 0
0.159545 -65.769191 -65.769191 1 1 0
0.161736 -65.869167 -65.869167 1 1 0
0.164004 -65.969141 -65.969141 1 1 0
0.166351 -66.069113 -66.069113 1 1 0
0.168780 -66.169084 -66.169084 1 1 0
0.171294 -66.269052 -66.269052 1 1 0
0.173896 -66.369019 -66.369019 1 1 0
0.176588 -66.468982 -66.468982 1 1 0
0.179375 -66.568944 -66.568944 1 1 0
0.182259 -66.668902 -66.668902 1 1 0
0.185245 -66.768858 -66.768858 1 1 0
0.188335 -66.868810 -66.868810 1 1 0
0.191534 -66.968759 -66.968759 1 1 0
0.194846 -67.068704 -67.068704 1 1 0
0.198276 -67.168645 -67.168645 1 1 0
0.201829 -67.268582 -67.268582 1 1 0
0.205508 -67.368514 -67.368514 1 1 0
0.209320 -67.468442 -67.468442 1 1 0
0.213269 -67.568364 -67.568364 1 1 0
0.217363 -67.668280 -67.668280 1 1 0
0.221606 -67.768190 -67.768190 1 1 0
0.226005 -67.868093 -67.868093 1 1 0
0.230568 -67.967989 -67.967989 1 1 0
0.235302 -68.067877 -68.067877 1 1 0
0.240214 -68.167756 -68.167756 1 1 0
0.245313 -68.267626 -68.267626 1 1 0
0.250608 -68.367486 -68.367486 1 1 0
0.256108 -68.467334 -68.467334 1 1 0
0.261823 -68.567171 -68.567171 1 1 0
0.267763 -68.666994 -68.666994 1 1 0
0.273941 -68.766803 -68.766803 1 1 0
0.280369 -68.866597 -68.866597 1 1 0
0.287059 -68.966373 -68.966373 1 1 0
0.294026 -69.066130 -69.066130 1 1 0
0.301284 -69.165866 -69.165866 1 1 0
0.308850 -69.265579 -69.265579 1 1 0
0.316741 -69.365267 -69.365267 1 1 0
0.324976 -69.464928 -69.464928 1 1 0
0.333575 -69.564557 -69.564557 1 1 0
0.342560 -69.664153 -69.664153 1 1 0
0.351954 -69.763711 -69.763711 1 1 0
0.361782 -69.863227 -69.863227 1 1 0
0.372072 -69.962696 -69.962696 1 1 0
0.382853 -70.062113 -70.062113 1 1 0
0.394159 -70.161472 -70.161472 1 1 0
0.406023 -70.260765 -70.260765 1 1 0
0.418485 -70.359986 -70.359986 1 1 0
0.431586 -70.459124 -70.459124 1 1 0
0.445370 -70.558170 -70.558170 1 1 0
0.459889 -70.657110 -70.657110 1 1 0
0.475195 -70.755932 -70.755932 1 1 0
0.491348 -70.854618 -70.854618 1 1 0
0.508413 -70.953152 -70.953152 1 1 0
0.526461 -71.051510 -71.051510 1 1 0
0.545569 -71.149667 -71.149667 1 1 0
0.565824 -71.247594 -71.247594 1 1 0
0.587318 -71.345257 -71.345257 1 1 0
0.610153 -71.442615 -71.442615 1 1 0
0.634442 -71.539620 -71.539620 1 1 0
0.660306 -71.636218 -71.636218 1 1 0
0.687877 -71.732342 -71.732342 1 1 0
0.717299 -71.827915 -71.827915 1 1 0
0.748726 -71.922849 -71.922849 1 1 0
0.782322 -72.017036 -72.017036 1 1 0
0.818260 -72.110355 -72.110355 1 1 0
0.856720 -72.202664 -72.202664 1 1 0
0.897885 -72.293798 -72.293798 1 1 0
0.941936 -72.383573 -72.383573 1 1 0
0.989048 -72.471780 -72.471780 1 1 0
1.039380 -72.558190 -72.558190 1 1 0
1.093060 -72.642559 -72.642559 1 1 0
1.150200 -72.724628 -72.724628 1 1 0
1.210850 -72.804140 -72.804140 1 1 0
1.275000 -72.880847 -72.880847 1 1 0
1.342620 -72.954520 -72.954520 1 1 0
1.413590 -73.024970 -73.024970 1 1 0
1.487760 -73.092051 -73.092051 1 1 0
1.564910 -73.155669 -73.155669 1 1 0
1.644820 -73.215791 -73.215791 1 1 0
1.727230 -73.272434 -73.272434 1 1 0
1.811880 -73.325668 -73.325668 1 1 0
1.898520 -73.375601 -73.375601 1 1 0
1.986910 -73.422375 -73.422375 1 1 0
2.076820 -73.466152 -73.466152 1 1 0
2.168050 -73.507109 -73.507109 1 1 0
2.260410 -73.545427 -73.545427 1 1 0
2.353760 -73.581288 -73.581288 1 1 0
2.447960 -73.614869 -73.614869 1 1 0
2.542870 -73.646339 -73.646339 1 1 0
-0.475196 -24.897646 -24.897646 4 2 0
-0.475220 -24.896048 -24.898877 4 2 0
-0.475220 -24.894300 -24.900626 4 2 0
-0.475220 -24.888550 -24.906383 4 2 0
-0.475218 -24.852488 -24.942509 3 2 0
-0.475216 -24.829906 -24.965180 3 2 0
-0.475208 -24.784803 -25.010577 3 2 0
-0.475180 -24.694814 -25.101581 3 2 0
-0.475106 -24.554808 -25.244329 3 2 0
-0.474993 -24.415514 -25.387734 3 2 0
-0.474842 -24.277032 -25.531764 3 2 0
-0.474652 -24.139355 -25.676397 3 2 0
-0.474423 -24.002540 -25.821583 3 2 0
-0.474156 -23.866510 -25.967337 3 2 0
-0.473851 -23.731341 -26.113619 3 2 0
-0.473506 -23.597006 -26.260457 3 2 0
-0.473123 -23.463630 -26.407767 3 2 0
-0.472701 -23.331178 -26.555541 3 2 0
-0.472240 -23.199715 -26.703768 3 2 0
-0.471740 -23.069186 -26.852394 3 2 0
-0.471200 -22.939641 -27.001414 3 2 0
-0.470622 -22.810953 -27.150669 3 2 0
-0.470004 -22.683391 -27.300379 3 2 0
-0.469347 -22.556862 -27.450414 3 2 0
-0.468649 -22.431489 -27.600849 3 2 0
-0.467913 -22.306991 -27.751482 3 2 0
-0.467136 -22.183564 -27.902377 3 2 0
-0.466319 -22.061221 -28.053683 3 2 0
-0.465463 -21.939978 -28.205134 3 2 0
-0.464565 -21.819849 -28.356790 3 2 0
-0.463628 -21.700910 -28.508594 3 2 0
-0.462650 -21.583035 -28.660606 3 2 0
-0.461631 -21.466310 -28.812767 3 2 0
-0.460571 -21.350977 -28.964625 3 2 0
-0.459471 -21.236554 -29.117051 3 2 0
-0.458329 -21.123313 -29.269572 3 2 0
-0.457146 -21.011323 -29.422518 3 2 0
-0.455922 -20.900579 -29.575152 3 2 0
-0.454656 -20.791053 -29.727829 3 2 0
-0.453348 -20.682424 -29.880224 3 2 0
-0.451998 -20.575303 -30.032972 3 2 0
-0.450607 -20.469426 -30.185719 3 2 0
-0.449174 -20.364583 -30.338400 3 2 0
-0.447698 -20.261122 -30.491101 3 2 0
-0.446180 -20.158924 -30.643756 3 2 0
-0.444620 -20.057994 -30.796408 3 2 0
-0.443017 -19.958336 -30.948929 3 2 0
-0.441371 -19.859961 -31.101363 3 2 0
-0.439683 -19.762931 -31.253710 3 2 0
-0.437952 -19.667080 -31.405936 3 2 0
-0.436178 -19.572530 -31.558039 3 2 0
-0.434361 -19.479863 -31.709787 3 2 0
-0.432501 -19.387861 -31.861625 3 2 0
-0.430598 -19.297174 -32.013305 3 2 0
-0.428652 -19.207822 -32.163247 3 2 0
-0.426663 -19.119942 -32.314489 3 2 0
-0.424630 -19.033399 -32.465546 3 2 0
-0.422554 -18.947675 -32.616343 3 2 0
-0.420435 -18.863755 -32.766999 3 2 0
-0.418273 -18.781187 -32.917440 3 2 0
-0.416068 -18.699630 -33.068438 3 2 0
-0.413819 -18.619715 -33.218436 3 2 0
-0.411527 -18.541165 -33.368190 3 2 0
-0.409191 -18.463965 -33.519021 3 2 0
-0.406813 -18.388079 -33.668295 3 2 0
-0.404391 -18.313571 -33.817292 3 2 0
-0.401926 -18.240509 -33.964853 3 2 0
-0.399419 -18.168756 -34.113257 3 2 0
-0.396868 -18.098395 -34.261364 3 2 0
-0.394274 -18.029703 -34.409416 3 2 0
-0.391638 -17.962104 -34.556884 3 2 0
-0.388959 -17.895911 -34.704019 3 2 0
-0.386238 -17.831490 -34.851984 3 2 0
-0.383474 -17.768241 -34.998465 3 2 0
-0.380668 -17.706413 -35.144593 3 2 0
-0.377820 -17.645565 -35.290343 3 2 0
-0.374930 -17.586557 -35.435725 3 2 0
-0.371998 -17.528984 -35.580726 3 2 0
-0.369024 -17.472315 -35.725162 3 2 0
-0.366010 -17.417560 -35.869367 3 2 0
-0.362954 -17.364255 -36.013164 3 2 0
-0.359857 -17.312391 -36.156897 3 2 0
-0.356720 -17.261983 -36.299887 3 2 0
-0.353542 -17.213040 -36.442445 3 2 0
-0.350324 -17.165716 -36.584092 3 2 0
-0.347066 -17.119696 -36.725822 3 2 0
-0.343769 -17.075158 -36.867100 3 2 0
-0.340432 -17.032931 -37.007814 3 2 0
-0.337056 -16.991349 -37.148053 3 2 0
-0.333642 -16.951265 -37.287805 3 2 0
